source_file,title,language,commentary,image_thumbnail_id
case3322_fr.xml,Ostéoarticulaire Etudiants,French,"Dans la SPA, la sacroiliite est un critère majeur de
diagnostic. La sacroiliite est habituellement bilatérale et
symétrique. Dans les stades avancés de la maladie, les lésions sont
facilement visibles sur une Rx du bassin. Au début de l'évolution,
il faut recourir au CT pou repérer les fines érosions qui passent
inaperçues sur les Rx",
case3323_fr.xml,Ostéoarticulaire Etudiants,French,"Il s'agit díune forme très avancée, après plus de 20
ans d'évolution d'une SPA ayant abouti à une fusion des
articulations sacro-iliaques et des articulations vertébrales
postérieures, ainsi qu'à des ossifications vertébrales. Ces lésions
entrainent une raideur du rachis très invalidante. Dans la SPA, on
peut également observer des lésions dites ""périphériques"" en
particulier au niveau des hanches dont l'aspect n'est pas
caractéristique et ressemble à celui de l'arthrose (pincement
articulaire et ostéophyte)",
case3324_fr.xml,Ostéoarticulaire Etudiants,French,"La SPA évolue lentement et inéluctablement vers la
destruction des articulations sacro-iliaques. Dans les stades très
avancés, les lésions aboutissent à la fusion osseuse avec
destruction complète de l'espace articulaire. Dans les formes
avancées, les lésions sont bien visibles sur les Rx.",
case3325_fr.xml,Ostéoarticulaire Etudiants,French,"Dans la SPA, on observe des entésopathies cíest-à-dire
des lésions inflammatoires des enthéses (insertion des fibres
tendineuses et ligamentaires sur l'os). Les entésopathies
inflammatoires sont caractéristiques de la maladie beaucoup plus
que les lésions des articulations synoviales. Dans la SPA, on
rencontre souvent des syndesmophytes. Ils sont présents dés le
début de la maladie dans 60 % des cas au niveau de la charnière
dorsolombaire. Dans les stades avancés de la maladie il y a une
destruction des articulations qui aboutit à une fusion osseuse
comme dans le cas o* líon observe une fusion des articulations
vértebrales postérieures. Sans être absolument spécifiques, les
syndesmophytes sont caractéristiques de la SPA",
case3326_fr.xml,Ostéoarticulaire Etudiants,French,"Durant les deux premières semaines díévolution díune
spondylodiscite, le diagnostic précoce peut se faire par une
scintigraphie osseuse et par IRM. LíIRM montre très bien, comme
dans ce cas, líúdème de la moelle osseuse. Dans ce cas particulier,
elle est très efficace puisque la spondylodiscite se greffe sur une
lésion dégénérative préexistante. Alors que la radiographie ne
montre que la lésion dégénérative, líIRM permet díidentifier les
signes inflammatoires qui accompagnent líúdème. La spondylodiscite
síaccompagne parfois díun abcès épidural; líIRM est nettement
supérieure au CT pour sa mise en évidence",
case3327_fr.xml,Ostéoarticulaire Etudiants,French,"Le CT montre les abcès paravertebraux aussi que la
destruction osseuse au début de líévolution. Pendant la phase de
bactériémie, les hémocultures permettent, une fois sur quatre,
díidentifier le germe. Quand les hémocultures sont négatives, il
faut procéder à une ponction biopsie. Le CT, comme la fluoroscopie,
permet le guidage de la ponction.",
case3328_fr.xml,Ostéoarticulaire Etudiants,French,"Dans les spondylodiscites, infections de la colonne
vertébrale atteignant líos et le disque, la dissémination se fait
par voie hematogene et le foyer initial se situe dans un territoire
richement vascularisé, habituellement dans líos spongieux au
voisinage du plateau vertébral. Líinfection síétend souvent au
disque, puis au-delà. Líinfection peut également déborder plus ou
moins largement dans les TM de voisinage. Sur les RX (et
tomographies conventionnelles), les signes les plus précoces sont
en réalité tardifs puisque le pincement discal níest visible
quíaprès 3 ou 4 semaines díévolution. Le CT a líavantage de bien
mettre en évidence toutes les lésions des TM. Il peut aussi
permettre un guidage díune biopsie à líaiguille.",
case3329_fr.xml,Ostéoarticulaire Etudiants,French,"Le spondylolisthesis, cíest-à-dire le glissement
antérieur de L5 sur S1 est d* à la spondylolyse qui est une
fracture de l'isthme (la colonne osseuse qui soutient en haut et en
bas les facettes articulaires postérieures). Dans ce cas, la
spondylolyse est bien visible sur le cliché de profil. Quand elle
n'est pas visible, les Rx en obliques sont
indispensables.",
case3330_fr.xml,Ostéoarticulaire Etudiants,French,"La sténose canalaire est ici provoquée par la
protrusion discale circonférentielle et de l'énorme calcification
du ligament jaune. Le ligament jaune est souvent hypertrophique
dans les lésions dégénératives. Les calcifications sont plus rares
et beaucoup moins volumineuses que dans ce cas.",
case3331_fr.xml,Ostéoarticulaire Etudiants,French,"Le CT en coupe axiale permet d'apprécier parfaitement
la forme et les dimensions du canal rachidien et des canaux
radiculaires. La forme du canal rachidien varie selon le niveau
concerné. Elle peut être ronde, ovalaire, ou en ""trèfle"". Il existe
certaines variantes anatomiques de forme et de dimension. Le canal
rachidien lombaire dont le diamètre A-P est inférieur à 12 mm. est
un canal étroit de type constitutionnel. Dans une situation
pareille, même des lésions dégénératives discrétes peuvent devenir
symptomatiques.",
case3332_fr.xml,Ostéoarticulaire Etudiants,French,"Les lésions dégénératives disco-vértebrales à l'étage
cervical sont accompagnées d'arthrose des apophyses unciformes o*
les ostéophytes sont fréquents. Ces ostéophytes peuvent diminuer le
calibre des canaux radiculaires et provoquer une compression
radiculaire. Les radiographies en oblique donnent une excellente
image des canaux radiculaires en permettent de voir parfaitement
tout le contour osseux. Ces Rx sont un complément indispensable aux
clichés de face et de profil quand il y a une symptomatologie
radiculaire.",
case3333_fr.xml,Ostéoarticulaire Etudiants,French,"Tassement vertébral post-traumatique avec déformation
initiale peu importante et non opéré. Deux mois plus tard, après
traitement conservateur (repos au lit et corset ) l'évolution est
malheureusement défavorable.",
case3334_fr.xml,Ostéoarticulaire Etudiants,French,"Tassement vertébral post-traumatique avec déformation
initiale peu importante et non opéré. Deux mois plus tard, après
traitement conservateur (repos au lit et corset ) l'évolution est
malheureusement défavorable.",
case3335_fr.xml,Ostéoarticulaire Etudiants,French,"L'ostéoporose est difficile à apprécier sur cette
radiographie à cause de la déformation des corps vertébraux, c'est
à dire à cause des tassements. Cependant, en L1 on peut constater
une radiotransparence exagérée et un cadre osseux ""souligné"": deux
signes d'ostéoporose.",
case3336_fr.xml,Ostéoarticulaire Etudiants,French,"L'axe mécanique des membres inférieurs s'apprécie par
des radiographies de face de l'ensemble des membres inférieurs. Cet
axe est une ligne qui s'étend du centre de la tête fémorale au
milieu de l'interligne articulaire de l'articulation tibiotarsienne
et il passe au milieu des épines tibiales.",
case3337_fr.xml,Ostéoarticulaire Etudiants,French,"La tumeur à cellules géantes est une lésion bénigne
dans la majorité des cas ; rarement elle a un comportement plus
agressif et peut alors faire des métastases. Mais en général son
agressivité est locale, ce qui peut rendre son exérèse difficile et
favoriser les récidives locales. Sa localisation
métaphysoépiphysaire, en particulier au tibia, est fréquente. Le CT
comme líIRM sont utiles pour le bilan díextension locale ; ces deux
techniques apportent peu díinformations sur les éléments
tissulaires qui caractérisent la tumeur dont le diagnostic se fait
par les radiographies.",
case3338_fr.xml,Ostéoarticulaire Etudiants,French,"L'uncarthrose est une arthrose des apophyses unciformes
qui sont situées sur le plateau supérieur des vertèbres cervicales
latéralement. L'uncarthrose est fréquente. Chez les adultes elle
est associée habituellement à une discopathie. Les ostéophytes qui
se développent à ce niveau peuvent provoquer une sténose des canaux
radiculaires comme l'arthrose des articulations vertébrales
postérieures. L'uncarthrose est également bien visible sur les Rx
cervicales en oblique qui permettent de bien mettre en évidence les
sténoses osseuses des canaux radiculaires.",
case3339_fr.xml,Pathologies Buccales,French,"L' anamnèse doit permettre d' apprécier la fréquence et
l' intensité des poussées ( faire la différence entre les formes
sporadiques et les formes sévères ), de rechercher les autres
localisations, les facteurs favorisants et les antécédants
familiaux. Le traitement doit être adapté à la gravité de l'
affection. - élimination systématique des facteurs locaux
favorisants ( traitements dentaires, adaptation des prothèses,
détartrage ). - traitement local des aphtes sporadiques comporte l'
application topique d' anesthésiques ( xylocaïne ), de substances
acides ou caustiques ( acide trichloroacétique, Borostyrol,
Pyralvex ) pour leur action cautérisante, ou la réalisation de bain
de bouche à visée antalgique. - traitement systémique doit éliminer
la douleur, agir sur les lésions en évolution et prévenir les
poussées ultérieures. Il existe 3 traitements possibles: -
corticothérapie brève ( Prednisone 0,5 mg/ kg/ j per os ) qui a une
action rapide sur la douleur et la poussée en cours, mais a aucun
effet sur les récidives. - colchicine ( 1,2 à 1,8 mg/ j ) n' a pas
d' action sur la poussée en cours, mais prévient les récidives dans
50 % des cas. - thalidomide ( 50 mg/ j pendant 1 semaine, ensuite
une dose d' entretien de 50 mg tous les 2 jours à 50 mg/ sem. ) a
une action rapide sur la poussée en cours et sur les douleurs,
prévention des récidives. Attention à l' effet tératogène de ce
médicament.",
case3340_fr.xml,Pathologies Buccales,French,"Le traitement doit être adapté à la forme clinique de
la candidose, à l' état bucco- dentaire et général du malade. Il
faut d' abord éliminer les facteurs prédisposants et rétablir un
état bucco- dentaire correct. - traitement topique ( candidoses
post- radiques, candidoses sous- prothétiques ): Nystatine (
Mycostatine ), Amphotéricine B ( Fungizone ):1 cuillère à café, 3
fois/ j pendant 2 à 3 semaines. Miconazole ( Daktarin 2% gel buccal
): 2 cuillères- mesures, 3 fois/ j pendant 10 à 15 jours.
Bicarbonate de soude en bain de bouche: 1 demi- cuillère à café
dans un demi- verre d' eau. - traitement systémique ( candidoses
sévères ): Kétoconazole ( Nizoral ): 1 comprimé par jour pendant 10
jours. Fluconazole ( Triflucan ): 1 comprimé de 50 mg par jour
pendant 1 à 2 semaines.",
case3341_fr.xml,Pathologies Buccales,French,"- traitement préventif : dépistage et prévention des
lésions précacéreuses devraient être pratiqués de façon régulière
par les praticiens, lutte contre l' intoxication éthylo- tabagique.
- traitement curatif : - exérèse chirurgicale avec ou sans curage
ganglionnaire, suivi ou non d' une radiothérapie.",
case3342_fr.xml,Pathologies Buccales,French,"La primo- infection herpétique et l' herpès récurrent
buccal, dans leur forme habituelle, évoluent de façon spontanée
favorablement. L' aciclovir ( Zovirax ) est un pro- médicament (
acycloguanosine monophosphate ) transformé par la thymidine kinase
en molécule active ( acycloguanosine triphosphate ) qui inhibe la
DNA polymérase. L 'aciclovir, qui est un inhibiteur de la
réplication virale est actif uniquement pendant la phase de
réplication ( 8 premières heures qui suivent les prodromes ). L'
aciclovi sera prescrit dans les primo- infections sévères et
systématiquement dans l' herpès chronique.",
case3343_fr.xml,Pathologies Buccales,French,"Variation en fonction du sujet et de la substance
incriminée. L' arrêt du médicament engendre la régression partielle
des lésions, mais une telle proposition ne peut pas toujours être
envisagée, en particulier chez les sujets transplantés pour qui la
ciclosporine, souvent associée à un antagoniste du calcium, est
indispensable. Le traitement habituel consiste en une exérèse
chirurgicale de l' hyperplasie gingivale associée à des mesures
visant à prévenir sa récidive : instruction d' hygiène et
motivation, contrôle régulier de la plaque
bactérienne.",
case3344_fr.xml,Pathologies Buccales,French,"Le diagnostic se fait essentiellement sur la base d'
une anamnèse médicale détaillée ( familiale et personnelle ) en
recherchant systématiquement la prise de médicaments. L' histoire
de l' affection ( ancienneté des manifestations buccales, existance
de prodromes, type de lésion, rythme d' apparition des lésions,
présence de manifestations extra- buccales ) est un point essentiel
dans la recherche du diagnostic. Un examen clinique complet et
systématique est également une base s*re pour le diagnostic :
inspection des zones cutanées découvertes, palpation de la région
cervicale, examen de l' état dentaire et de l' hygiène bucco-
dentaire, nature de la lésion élémentaire, son aspect évolutif et
sa topographie. Si une affection grave est suspectée ou si un
traitement agressif doit être proposé, le diagnostic doit être
confirmé par un examen anatomo- pathologique ( biopsie
).",
case3345_fr.xml,Pathologies Buccales,French,"Le lichen plan est une dermatose cutanéo- muqueuse
inflammatoire chronique qui peut évoluer dans certains cas vers un
carcinome épidermoïde. L' étiologie du LP reste inconnue, mais
plusieurs hypothèses sont avancées ( origine infectieuse, prise de
certains médicaments, étiologie auto- immune ou dysimmunitaire, en
association avec certaines maladies systémiques comme le diabète,
le cancer de l' estomac, le lymphosarcome ou certaines affections
hépathiques ). La corticothérapie est le traitement topique le plus
utilisé, mais est réservé aux poussées d' activité du LP et est
limité dans le temps pour éviter les effets secondaires des
corticoïdes : - glossettes de 17- valérate de bétaméthasone (
Betneval buccal ) à laisser fondre au contact des lésions ( 8 à 10
glossettes/ j pendant 5 jours ). - pâte à base de triamcinolone (
Kenacort A Orabase ) à raison de 3 applications/ j pendant 5 à 7
jours. - injections sous- lésionnelles de corticoïdes ( 20 mg de
Dépo- Médrol ) à répéter 1 à 2 fois. - coticothérapie systémique (
Prednisone per os 1/2 mg/ kg/ j pendant 5 jours ) complétée par une
corticothérapie retard en intra- musculaire ( Kenacort A 40 en 2 à
4 injections en fonction de l' évolution, espacées d' une dizaine
de jours ).",
case3346_fr.xml,Pathologies Buccales,French,"La syphilis est une Maladie Sexuellement Transmissible
( MST ) dont l' agent pathogène est le Treponema pallidum (
bactérie de la famille des Spirochaetales ), le diagnostic
définitif se fait avec divers tests sérologiques pour mettre en
évidence la présence d' anticorps spécifiques du tréponème. La
pénicilline G est le médicament de choix quel que soit le stade de
la syphilis et l' apparition de tréponèmes résistants n' a jamais
été rapportée.",
case3347_fr.xml,Pathologies Buccales,French,"Le diagnostic dépend essentiellement d' une bonne
connaissance clinique, d' un examen buccal approfondi et d' une
anamnèse précise. Une confirmation par des tests de laboratoire (
immunofluorescence indirecte ou directe, immunohistochimie, PCR
pour le diagnostic de l' herpès) devient nécessaire pour des
affections atypiques. Pour le diagnostic du muguet, l'examen
clinique de la muqueuse ainsi qu' une bonne anamnèse détaillée
permet de confirmer la plupart des cas, d' autres examens peuvent
être fait comme un examen mycologique, un frottis cytologique ou un
examen anatomo- pathologique. Le traitement varie en fonction de l'
affection rencontrée. Pour le traitement de l' herpès chronique
induit par une chimiothérapie, on donne systématiquement de l'
aciclovir ( Zovirax ), même sans attendre les résultats de
laboratoire ( l'évolution favorable en 48 heures apporte la
confirmation du diagnostic ). Pour le traitement du muguet post-
radiothérapique, on adopte un traitement topique qui comprend
l'utilisation d' antibiotiques anti- fongiques ( nystatine ou
amphotéricine B sous forme de suspension ou avec du gel de
miconazole ) associée à des bains de bouche à base de bicarbonate
de soude.",
case3348_fr.xml,Pathologies Buccales,French,"Le diagnostic est toujours fondé sur une anamnèse
détaillée et un examen clinique approfondi. Pour confirmer
certaines affections, on peut utiliser d' autres moyens
diagnostiques, tels que pour le muguet ( examen mycologique,
frottis cytologique, examen anatomo- pathologique ), pour l' herpès
( immunofluorescence indirecte ou directe, immunohistochimie, PCR )
et pour les aphtes ( biopsie ). Le traitement varie en fonction des
affections. - muguet : un traitement systémique est administré sous
forme de fluconazole ( Triflucan ) à raison d ' un comprimé de 100
mg par semaine à titre préventif ou d' itraconazole ( Sporanox ) à
raison de 200mg/ jour. - herpès : l' aciclovir ( Zovirax ) doit
être administré pendant les 8 premières heures qui suivent les
prodromes, certains patients séropositifs pour lesquels ce
traitement ne fonctionne pas, d' autres substances anti- virales
peuvent être utilisées ( foscarnet, ganciclovir, famciclovir ). -
aphte : la thalidomide est le traitement de choix à raison de 50mg/
jour à 100mg/ jour pendant 1 semaine ( dose d' attaque ), ensuite
50mg tous les 2 jours à 50mg/ semaine ( dose d' entretien ). L'
arrêt du traitement est suivi d' une rechute.",
case3448_fr.xml,Radio-Anatomie,French,Non précisé,
case3449_fr.xml,Radio-Anatomie,French,Non précisé,
case3450_fr.xml,Radio-Anatomie,French,Non précisé,
case3451_fr.xml,Radio-Anatomie,French,Non précisé,
case3452_fr.xml,Radio-Anatomie,French,Non précisé,
case3453_fr.xml,Radio-Anatomie,French,Non précisé,
case3454_fr.xml,Radio-Anatomie,French,Non précisé,
case3455_fr.xml,Radio-Anatomie,French,Non précisé,
case3456_fr.xml,Radio-Anatomie,French,Non précisé,
case3457_fr.xml,Radio-Anatomie,French,Non précisé,
case3458_fr.xml,Radio-Anatomie,French,Non précisé,
case3459_fr.xml,Radio-Anatomie,French,Non précisé,
case3460_fr.xml,Radio-Anatomie,French,Non précisé,
case3461_fr.xml,Radio-Anatomie,French,Non précisé,
case3462_fr.xml,Radio-Anatomie,French,Non précisé,
case3463_fr.xml,Radio-Anatomie,French,Non précisé,
case3464_fr.xml,Radio-Anatomie,French,Non précisé,
case3465_fr.xml,Radio-Anatomie,French,Non précisé,
case3466_fr.xml,Radio-Anatomie,French,Non précisé,
case3467_fr.xml,Radio-Anatomie,French,Non précisé,
case3468_fr.xml,Radio-Anatomie,French,Non précisé,
case3469_fr.xml,Radio-Anatomie,French,Non précisé,
case3470_fr.xml,Radio-Anatomie,French,Non précisé,
case3471_fr.xml,Radio-Anatomie,French,Non précisé,
case3472_fr.xml,Radio-Anatomie,French,Non précisé,
case3473_fr.xml,Radio-Anatomie,French,Non précisé,
case3474_fr.xml,Radio-Anatomie,French,Non précisé,
case3475_fr.xml,Radio-Anatomie,French,Non précisé,
case3476_fr.xml,Radio-Anatomie,French,Non précisé,
case3477_fr.xml,Radio-Anatomie,French,Non précisé,
case3478_fr.xml,Radio-Anatomie,French,Non précisé,
case3479_fr.xml,Radio-Anatomie,French,Non précisé,
case3480_fr.xml,Radio-Anatomie,French,Non précisé,
case3482_fr.xml,Radio-Anatomie,French,Non précisé,
case3483_fr.xml,Radio-Anatomie,French,Non précisé,
case3484_fr.xml,Radio-Anatomie,French,Non précisé,
case3485_fr.xml,Radio-Anatomie,French,Non précisé,
case3486_fr.xml,Radio-Anatomie,French,Non précisé,
case3487_fr.xml,Radio-Anatomie,French,Non précisé,
case3488_fr.xml,Radio-Anatomie,French,Non précisé,
case3489_fr.xml,Radio-Anatomie,French,Non précisé,
case3490_fr.xml,Radio-Anatomie,French,Non précisé,
case3491_fr.xml,Radio-Anatomie,French,Non précisé,
case3492_fr.xml,Radio-Anatomie,French,Non précisé,
case3493_fr.xml,Radio-Anatomie,French,Non précisé,
case3494_fr.xml,Radio-Anatomie,French,Non précisé,
case3495_fr.xml,Radio-Anatomie,French,Non précisé,
case3614_fr.xml,AMC Chirurgie Arthoses et Métastases,French,"L'arthrose astragalo-calcanéenne est peu fréquente.
Elle est habituellement associée à une anamnèse traumatique. En cas
de suspicion clinique, il ne faut pas se contenter de simples
radiographies car cette articulation est très complexe. Il ne faut
pas hésiter à pratiquer des tomographies ou un CT.",
case3615_fr.xml,AMC Chirurgie Arthoses et Métastases,French,"L'arthrose glèno-humérale primaire n'est pas très
fréquente. Cette arthrose est habituellement associée à un facteur
favorisant local, et en particulier à la rupture de la coiffe des
rotateurs. Sur une radiographie de face, la distance qui sépare le
bord supérieur de la tête du bord inférieur de l'acromion, est
normalement > ou = à 0,8 cm. L'ascension de la tête et la
diminution de cet espace, sont des signes indirects mais très
fiables d'une rupture complète de la coiffe des
rotateurs",
case3616_fr.xml,AMC Chirurgie Arthoses et Métastases,French,"Líarthrose des mains est très fréquente chez les gens
âgés. L'atteinte du carpe et des articulations inter phalangiennes
est particulièrement fréquente, alors que les
métacarpophalangiennes sont habituellement préservées (
contrairement aux atteintes inflammatoires de la polyarthrite
rhumatoïde ). L'arthrose trapezo-metacarpienne, est appelée
rhizarthrose.",
case3618_fr.xml,AMC Chirurgie Arthoses et Métastases,French,"Lors de la flexion du genou, la rotule s'engage dans la
gorge trochléenne à partir de 15* de flexion. Les forces qui
s'exercent, tendent à chasser latéralement la rotule. Celle-ci est
guidée dans sa course par la gorge trochléenne. L'hypoplasie
trochléenne est un facteur qui favorise le développement d'une
arthrose fémoro-patellaire. L'arthrose fémoro-patellaire se
manifeste cliniquement par un syndrome fémoro-patellaire ( douleur
plus marquée à la montée et à la descente des escaliers ). Il est
indispensable d'avoir des radiographies en axiale des rotules à 30*
et à 60* de flexion pour analyser l'espace
fémoro-patellaire.",
case3619_fr.xml,AMC Chirurgie Arthoses et Métastases,French,"L'arthrose fémoro-tibiale est souvent associée à des
troubles statiques des membres inférieurs: arthrose fémoro-tibiale
interne, en cas de genu varum et arthrose fémoro-tibiale externe,
en cas de genu valgum.",
case3620_fr.xml,AMC Chirurgie Arthoses et Métastases,French,"L'arthrose fémoro-tiabiale interne est souvent associée
à un genu varum. L'arthrose fémoro-tibiale externe est
habituellement associée à un genu valgum. La radiographie en charge
des membres inférieures fait partie du bilan de l'arthrose des
genoux surtout en préopératoire.",
case3621_fr.xml,AMC Chirurgie Arthoses et Métastases,French,"L'arthrose de cette articulation est fréquente, alors
qu'on n'en voit que très rarement dans les autres articulations
métatarso-phalangiennes. Cette arthrose est connue sous le nom
d'hallux rigidus; à ne pas confondre avec l'hallux valgus qui est
un trouble statique de cette même articulation, habituellement sans
arthrose métatarso-phalangienne.",
case3622_fr.xml,AMC Chirurgie Arthoses et Métastases,French,"En cas de doute diagnostic sur la nature de la lésion
ou de tumeur primitive inconnue la ponction biopsie d'une métastase
est nécessaire. Celle-ci doit être faite sous repérage en CT ou IRM
(en IRM il est nécessaire d'utiliser du matériel compatible, c'est
à dire non-ferromagnétique). Ce repérage topographique est si
précis que le risque de complications est faible.",
case3623_fr.xml,AMC Chirurgie Arthoses et Métastases,French,"Les corps libres intra-articulaires, encore appelés
ostéochondromatose secondaire, peuvent compliquer les phénomènes
d'arthrose. Ils sont relativement fréquents au niveau du genou. Ils
peuvent être totalement libres dans l'espace intra-articulaire ou
enchâssés dans la synoviale. Ils peuvent se manifester cliniquement
par des phénomènes de blocage mécanique. Dans la région postérieure
du genou. il existe un os accessoire, la fabella (pointe de flèche
), qu'il ne faut pas confondre avec un corps libre
intra-articulaire. La fabella est toujours de siége postérieur et
externe.",
case3624_fr.xml,AMC Chirurgie Arthoses et Métastases,French,"Dans ce cas, on observe les 4 signes Rx cardinaux de
l'arthrose : pincement articulaire, sclérose (ostéocondensation)
sous-chondrale, géodes (kystes sous-chondraux) et ostéophytes. La
réaction périostée est une calcification de la membrane périostée
qui tapisse la surface externe de l'os. Elle est non-specifique. En
cas d'arthrose on peut parfois la voir au niveau de la hanche dans
cette localisation, c'est à dire, sous le bord inférieur du col
fémoral. On ne voit pas de réaction périostée associée à
l'arthrose, dans les autres localisations. L'arthrose de hanche ou
coxarthrose est très fréquente. Dans la moitié des cas on ne peut
identifier une cause locale dans la survenue de cette arthrose.
Dans d'autres cas, une ancienne infection, une ancienne fracture,
des microtraumatismes répétés (chez les sportifs) peuvent favoriser
le développement d'une arthrose.",
case3625_fr.xml,AMC Chirurgie Arthoses et Métastases,French,"La dysplasie de la hanche est découverte en général
entre 30 et 40 ans. Sur le plan radiologique, il faut reconnaître
le défaut de couverture avant l'apparition de l'arthrose et
proposer une intervention chirurgicale de type ostéotomie, pour
corriger ce défaut. La radiographie du bassin permet de déceler la
dysplasie. Sur le montage de deux radiographies: aspect normal en
haut, dysplasie de la hanche en bas. En traçant une ligne entre le
bord supérieur de la symphyse pubienne et le bord externe du
cotyle, il est possible díobjectiver la bonne couverture de la tête
dans un cas normal: celle-ci dépasse nettement en haut ce repère.
En cas de dysplasie (surtout à gauche, dans ce cas ) la tête
affleure à peine la ligne de repérage.",
case3627_fr.xml,AMC Chirurgie Arthoses et Métastases,French,"Une métastase osseuse est, dans plus de 22% des cas le
premier signe d'une tumeur auparavant méconnue. Le CT
thoraco-abdominal est une excellente technique non seulement dans
la recherche de métastases mais également de la tumeur primitive.
Observer dans ce cas que la masse pelvienne est très hétérogène,
bon critére radiologique pour une tumeur maligne. La métastase
osseuse déborde largement dans les tissus mous de
voisinage.",
case3628_fr.xml,AMC Chirurgie Arthoses et Métastases,French,"La résonance magnétique est très utile dans la
detection précoce des métastases osseuses car elle identifie des
anomalies de la moelle osseuse qui ne sont pas détectables, si
précocément, sur les radiographies ni la scintigraphie osseuse.
Elle permet également díapprécier parfaitement líextension locale,
surtout au niveau du rachis ; cíest la technique de choix pour le
diagnostic des compressions de la moelle épinière.",
case3629_fr.xml,AMC Chirurgie Arthoses et Métastases,French,"Les métastases osseuses sont essentiellement
hématogènes (la voie hématogène est le processus de déssimination
tumorale le plus fréquent). Dans un corps vértébral les métastases
se développent essentiellement, au début, dans le tiers postérieur
du corps vertébral qui est trés richement vascularisé puis elle
détruit les pédicules. Le signe de la vertebre ""borgne"" est un bon
signe radiologique pour la découverte des métastases
osseuses.",
case3630_fr.xml,AMC Chirurgie Arthoses et Métastases,French,"Les métastases ostéolytiques s'accompagnent souvent de
tassement vertebral. Les radiographies permettent d'apprecier
correctement le tassement mais le diagnostic différentiel avec un
tassement post-traumatique et un tassement ostéoporotique n'est pas
toujours facile. Le diagnostic de métastases osseuses est plus aisé
quand il y a une perte de substance. Les radiographies ne
constituent pas une bonne technique pour le diagnostic précoce car
elles ne sont pas assez sensibles. Ainsi quand une métastase se
développe dans un corps vértébral elle ne devient visible sur la
radiographie que lorsque le cadre osseux est détruit.",
case3631_fr.xml,AMC Chirurgie Arthoses et Métastases,French,"Dans tous les sites anatomiques complexes, il est
difficile de réperer les métastases osseuses par les radiographies.
Seule une lecture très attentive des radiographies permet de les
voir ou, au moins, d'en soupconner leur présence; dans une telle
situation l'examen en coupes tomographiques, en CT, ou en IRM, est
nécéssaire.",
case3632_fr.xml,AMC Chirurgie Arthoses et Métastases,French,"La moelle osseuse normale a un aspect variable en IRM.
Chez les jeunes elle est essentiellement hématopoietique. Avec
l'âge la proportion de graisse augmente beaucoup. Sur ce fond
d'hyperintensité de signal du à la présence de graisse, les
métastases osseuses sont bien visibles.",
case3633_fr.xml,AMC Chirurgie Arthoses et Métastases,French,"Au début de leur évolution, les métastases osseuses se
développent dans la moelle osseuse qui est richement vascularisée.
Plus tard il se produit un remaniement de líos spongieux qui peut
conduire à une ostéolyse ou à une ostéocondensation. LíIRM permet
de détecter les anomalies de la moelle osseuse, et cíest la seule
technique qui puisse le faire. La scintigraphie ne devient positive
que lorsque le remaniement osseux a commencé. Cíest pourquoi líIRM
est plus sensible que la scintigraphie osseuse. Mais la
scintigraphie osseuse à líavantage díexplorer la totalité du
squelette, en un seul et même examen, ce quíil níest pas possible
de faire avec líIRM.",
case3634_fr.xml,AMC Chirurgie Arthoses et Métastases,French,"Les métastases ostéocondensantes sont très fréquentes
dans le cancer de la prostate. On peut également les voir dans le
cancer du sein et parfois dans certains adénocarcinomes du systéme
digestif. Mais pratiquement jamais dans le cancers pulmonaires qui
font essentiellement des métastases lytiques. Dans le cancer du
sein on peut parfois observer, dans un même os, des foyers
d'ostéocondensation associés à des zones lytiques; on parle de
métastases mixtes. Dans les métastasese ostéocondensantes il existe
également un grande risque de fracture pathologique comme dans les
métastases ostéolytiques.",
case3635_fr.xml,AMC Chirurgie Arthoses et Métastases,French,"Les métastases osseuses sont ubiquitaires, même si
elles affectent généralement les territoires osseux les plus
richement vascularisés, c'est à dire l'os spongieux des os plats,
riche en tissu hematopoietique. La scintigraphie osseuse permet, en
un seul examen, d'explorer la totalité du squelette. La grande
sensibilité de la scintigraphie osseuse et cette capacité à
explorer la totalité du squelette constituent les deux avantages de
cette technique.",
case3636_fr.xml,AMC Chirurgie Arthoses et Métastases,French,"L'atteinte ostéolytique monomorphe (crâne 1) est
caractéristique d'un myélome multiple, d'autant plus qu'il existe
ici une atteinte mandibulaire, ce qui est rare dans le carcinome du
sein. L'aspect ostéolytique polymorphe avec cette large zone
confluente (crâne 2), sans atteinte mandibulaire, est plutôt
caractéristique d'une atteinte métastatique d'un carcinome du
sein.",
